task_id,entered_at,has_outline,input_tokens,output_tokens,empty_context,input_file_id,input_bytes,input_blob_path,output_file_id,output_bytes,output_blob_path,agent_output_blob_path
ff4d9d9d-9eac-4f88-8736-f5e26ec4bf21,2026-08-28T06:40:29.513,true,78909,5177,false,b34ab9a4-6f59-4a85-a2b7-ef28df77afda,85095,9a3dc5a4-165a-460c-ab3f-880922341936/ff4d9d9d-9eac-4f88-8736-f5e26ec4bf21/1788235757375_e5583c16e12b46db88d62f334a9aa577-9842bcc7a56a4885bf651d97f2c1dd9f-1787625382749_LBO.redacted-hygiene_N-1.xlsx,d6ebc39e-fe2f-43ab-beb5-e86dcf2150a8,118951,9a3dc5a4-165a-460c-ab3f-880922341936/ff4d9d9d-9eac-4f88-8736-f5e26ec4bf21/1788234282048_e5583c16e12b46db88d62f334a9aa577-9842bcc7a56a4885bf651d97f2c1dd9f-1787625382749_LBO.redacted-hygiene.xlsx,data-compass/compass-ff4d9d9d-9eac-4f88-8736-f5e26ec4bf21-89293f80-2477-4df9-855b-8d6d2216c600-child/7fc9ec54-5064-41c6-99d1-1509972c6dc0/action-modal-claude-agent-7fc9ec54-5064-41c6-99d1-1509972c6dc0-1788179714506/output.json
91280be9-7419-46bf-b601-b2a07a562051,2026-08-28T06:35:17.977,true,169918,3644,false,348df5f3-5f38-4521-8417-367fd43621b6,47792,5be4adcc-7d49-40ab-b5e7-35669acd65fb/91280be9-7419-46bf-b601-b2a07a562051/1787898817458_55d0373cae24422190804f5ff41e91cd-b68facb70ec6475fbfd0adec18d2d3b5-1785368974270_Valuation_Model.redacted-hygiene_N-1.xlsx,c49ea84d-2399-4ada-b701-c6d0cfa36ac1,60014,5be4adcc-7d49-40ab-b5e7-35669acd65fb/91280be9-7419-46bf-b601-b2a07a562051/1787898819749_55d0373cae24422190804f5ff41e91cd-b68facb70ec6475fbfd0adec18d2d3b5-1785368974270_Valuation_Model.redacted-hygiene.xlsx,data-compass/compass-91280be9-7419-46bf-b601-b2a07a562051-7dc6cdde-2114-4406-b695-80714bbdcc0a-child/0de7398a-c633-4060-948e-3e0fc8dbf9d8/action-modal-claude-agent-0de7398a-c633-4060-948e-3e0fc8dbf9d8-1787898851204/output.json
cbc757c8-3d36-4d63-95db-c35acce0b135,2026-08-28T06:31:44.886,true,71460,6155,false,0beaee9c-3000-4ccc-83d3-7645fa9bedbc,32555,5be4adcc-7d49-40ab-b5e7-35669acd65fb/cbc757c8-3d36-4d63-95db-c35acce0b135/1787898584773_e5583c16e12b46db88d62f334a9aa577-9842bcc7a56a4885bf651d97f2c1dd9f-1787625382749_LBO.redacted-hygiene_N-3.xlsx,ab08b293-c12f-4d95-98ba-93a99f087557,67787,a9faad7e-f927-4a83-ac33-f491158963bc/cbc757c8-3d36-4d63-95db-c35acce0b135/1788299194854_OUTPUT_WORKBOOK_-_MERDIAN_REV.xlsx,data-compass/compass-cbc757c8-3d36-4d63-95db-c35acce0b135-1ee95941-0e30-4ad8-b41c-bed940145ea3-child/f3c757c1-6895-48e3-b6a1-ac3d28594acc/action-modal-claude-agent-f3c757c1-6895-48e3-b6a1-ac3d28594acc-1787898609049/output.json
163663f5-8809-40b2-a6c5-026694c3d0eb,2026-08-28T06:31:34.791,true,187184,8006,false,330bbd7d-3610-4185-b045-ad72137d9721,61313,5be4adcc-7d49-40ab-b5e7-35669acd65fb/163663f5-8809-40b2-a6c5-026694c3d0eb/1787898529910_e5583c16e12b46db88d62f334a9aa577-9842bcc7a56a4885bf651d97f2c1dd9f-1787625382749_LBO.redacted-hygiene_N-2.xlsx,696b1701-9c7f-46b2-91a8-3f0365238e94,83177,a7e4ff1d-3686-4287-a0be-31f9ba28f9a8/163663f5-8809-40b2-a6c5-026694c3d0eb/1788236834614_e5583c16e12b46db88d62f334a9aa577-9842bcc7a56a4885bf651d97f2c1dd9f-1787625382749_LBO.redacted-hygiene_N-1.xlsx,data-compass/compass-163663f5-8809-40b2-a6c5-026694c3d0eb-ce58d677-b099-4584-ab60-6ce1608ffd66-child/15b1ad02-d1fc-4cae-aed7-a7737111527e/action-modal-claude-agent-15b1ad02-d1fc-4cae-aed7-a7737111527e-1787898562007/output.json
55f939d5-f889-45cd-88c2-5268932141b5,2026-08-28T04:07:55.959,true,231070,7279,false,06c20cfa-394a-4d22-96c9-789abde8bc20,46550,2a76641b-0722-4180-bbb8-69fce424cba9/55f939d5-f889-45cd-88c2-5268932141b5/1787889946977_08.27_95_N-2.xlsx,3ece1ac3-297a-455f-a16b-73e5e8e80e35,91638,6dbd7874-ee0e-4ffd-95e8-1671dbfd67bb/55f939d5-f889-45cd-88c2-5268932141b5/1788235603471_08.27_95_N-1.xlsx,data-compass/compass-55f939d5-f889-45cd-88c2-5268932141b5-97e269e4-a4ac-4f59-8e7f-7f7c2922e273-child/25b2090f-376d-4699-aa33-27335aee8761/action-modal-claude-agent-25b2090f-376d-4699-aa33-27335aee8761-1788145456535/output.json
247ce779-37b4-45d4-aec7-d9a998842573,2026-08-28T04:02:56.866,true,122804,5147,false,e09885f1-4522-47a9-b127-49fdf2845e38,53127,2a76641b-0722-4180-bbb8-69fce424cba9/247ce779-37b4-45d4-aec7-d9a998842573/1787889652566_08.27_95_N-1.xlsx,e4827bd0-dbea-44ab-9c47-fcf932bf109a,84513,2a76641b-0722-4180-bbb8-69fce424cba9/247ce779-37b4-45d4-aec7-d9a998842573/1787889565305_08.27_95_N.xlsx,data-compass/compass-247ce779-37b4-45d4-aec7-d9a998842573-a492c89b-b3fe-4e21-95de-6c0a053c2f9f-child/2fe27583-e8e1-4c66-9ca6-ab9d7caa11ea/action-modal-claude-agent-2fe27583-e8e1-4c66-9ca6-ab9d7caa11ea-1787889697021/output.json
c8049d46-03a6-4cb0-a554-1b2174b085b5,2026-08-28T03:54:45.912,true,86278,5332,false,5a05c85a-7250-4e4d-8f64-cc4e4859f6d5,81336,2a76641b-0722-4180-bbb8-69fce424cba9/c8049d46-03a6-4cb0-a554-1b2174b085b5/1787889062624_08.27_87_N-3.xlsx,9a000550-ed99-4234-971e-1c71976d97fa,131508,107e4e49-4486-4c4a-8389-7f89c4d818f4/c8049d46-03a6-4cb0-a554-1b2174b085b5/1788237266028_08.27_87_N-2.xlsx,data-compass/compass-c8049d46-03a6-4cb0-a554-1b2174b085b5-66632e02-cc3e-4a1c-857c-01e6e10dc53b-child/e43ae383-9dfd-4581-8a5a-7d4b7841e510/action-modal-claude-agent-e43ae383-9dfd-4581-8a5a-7d4b7841e510-1787889155332/output.json
2b89963e-e812-46c2-9fe7-1e265aebd0f7,2026-08-28T03:50:23.399,true,155481,4795,false,30367014-861a-4015-8ae6-b6967f20a198,130822,2a76641b-0722-4180-bbb8-69fce424cba9/2b89963e-e812-46c2-9fe7-1e265aebd0f7/1787888870259_08.27_87_N-2.xlsx,cd532856-2083-4b7c-98bc-40c7c6b2e443,140307,24ebcd64-4776-484c-90fb-0e6e86f4eb9a/2b89963e-e812-46c2-9fe7-1e265aebd0f7/1788235788805_08.27_87_N-1__1_.xlsx,data-compass/compass-2b89963e-e812-46c2-9fe7-1e265aebd0f7-830c3c72-9c55-4d48-a3cf-e4871f41b97d-child/23e17fa4-abf4-456e-a4ae-b4d84172ef43/action-modal-claude-agent-23e17fa4-abf4-456e-a4ae-b4d84172ef43-1787888932063/output.json
a6507718-7e49-4702-b136-91f86777a1c6,2026-08-28T03:47:30.199,true,142562,5308,false,74910ec0-72e6-4f4f-a753-5348feb802e4,139082,2a76641b-0722-4180-bbb8-69fce424cba9/a6507718-7e49-4702-b136-91f86777a1c6/1787888660719_08.27_87_N-1.xlsx,d26a795a-fa59-4b0c-a3ee-f3455e4aca00,209826,9a3dc5a4-165a-460c-ab3f-880922341936/a6507718-7e49-4702-b136-91f86777a1c6/1788235555222_08.27_87_N.xlsx,data-compass/compass-a6507718-7e49-4702-b136-91f86777a1c6-e99138a6-fcd1-451c-9765-35bb46c8568b-child/789e456d-2122-403e-b43b-42fb254d1317/action-modal-claude-agent-789e456d-2122-403e-b43b-42fb254d1317-1787888750060/output.json
1614f2bd-3aeb-473f-bb35-76364ae1161c,2026-08-28T03:47:05.491,true,100441,5347,false,53ab1331-8b6f-4ff4-982e-31b7658b3481,413774,2a76641b-0722-4180-bbb8-69fce424cba9/1614f2bd-3aeb-473f-bb35-76364ae1161c/1787887982339_08.27_100_N-1.xlsx,5901fd27-5918-4315-b82e-603ed0728a6d,423651,be06ca08-078c-4b28-97d9-c7d6728260e2/1614f2bd-3aeb-473f-bb35-76364ae1161c/1788234060206_08.27_100v3.xlsx,data-compass/compass-1614f2bd-3aeb-473f-bb35-76364ae1161c-6cc10733-01f1-4115-ba22-8def552ef8d1-child/c88e3e5d-52f6-4bdf-9214-6906cc7fc3c1/action-modal-claude-agent-c88e3e5d-52f6-4bdf-9214-6906cc7fc3c1-1787888031801/output.json
cdff8676-1633-4b02-8742-308a9e779fef,2026-08-28T03:44:10.543,true,106248,7265,false,8a68863a-e190-4e4a-a058-4ebcf2745a5c,398715,2a76641b-0722-4180-bbb8-69fce424cba9/cdff8676-1633-4b02-8742-308a9e779fef/1787888154021_08.27_100_N-2.xlsx,f2825d34-f530-4166-b4c4-a09d573d0a9e,416672,5985c964-af8b-4dd9-85f6-ea2a0a788787/cdff8676-1633-4b02-8742-308a9e779fef/1788283458942_08.27_100_N1_output.xlsx,data-compass/compass-cdff8676-1633-4b02-8742-308a9e779fef-f409902a-be32-48f6-97c3-b8c16d37ab0a-child/f90f021e-3959-4f26-a8cc-1822bfa2c113/action-modal-claude-agent-f90f021e-3959-4f26-a8cc-1822bfa2c113-1787888445161/output.json
76f1bcfd-3ea3-4373-a961-4d0150bc525a,2026-08-28T02:30:03.477,true,62822,3979,false,7a5e3e89-38a1-4850-84a4-6a121edc8088,21067,5be4adcc-7d49-40ab-b5e7-35669acd65fb/76f1bcfd-3ea3-4373-a961-4d0150bc525a/1787884116679_08.27_12_N-2.xlsx,15b067a5-25ff-4de1-8711-6e8b92e2b99c,34918,5be4adcc-7d49-40ab-b5e7-35669acd65fb/76f1bcfd-3ea3-4373-a961-4d0150bc525a/1787884121001_08.27_12_N-1.xlsx,data-compass/compass-76f1bcfd-3ea3-4373-a961-4d0150bc525a-d42a6e89-f9aa-46fb-9363-27795e2e3897-child/b1d63950-ee83-4953-8247-873f6bab7c3c/action-modal-claude-agent-b1d63950-ee83-4953-8247-873f6bab7c3c-1787884132489/output.json
4b67b571-0459-486b-b2ee-e633cdf7407e,2026-08-28T02:29:12.187,true,37610,3350,false,bd722b2f-540c-44e2-b396-d3977f420f24,34918,5be4adcc-7d49-40ab-b5e7-35669acd65fb/4b67b571-0459-486b-b2ee-e633cdf7407e/1787884074784_08.27_12_N-1.xlsx,7b0757f4-84cc-4555-82c4-0e3b29d4647f,51496,5be4adcc-7d49-40ab-b5e7-35669acd65fb/4b67b571-0459-486b-b2ee-e633cdf7407e/1787884078672_08.27_12.xlsx,data-compass/compass-4b67b571-0459-486b-b2ee-e633cdf7407e-f76ccacc-bed0-41e3-838f-ba6cddb5259b-child/f51db851-532f-4ad2-8015-6c7c6d28ff33/action-modal-claude-agent-f51db851-532f-4ad2-8015-6c7c6d28ff33-1787884096551/output.json
b31229d0-afa8-44cc-97ed-66911dd065f0,2026-08-28T02:23:17.801,true,65612,3916,false,399a5689-c5d1-4c8d-b2c6-6d1be174f413,448752,02b51557-4abf-4c98-aecf-d7184e229dc1/b31229d0-afa8-44cc-97ed-66911dd065f0/1788231608016_08.27_14_N-1.xlsx,a37cbeb3-eedb-43b8-909e-882b08442813,481846,02b51557-4abf-4c98-aecf-d7184e229dc1/b31229d0-afa8-44cc-97ed-66911dd065f0/1788231613663_08.27_14.xlsx,data-compass/compass-b31229d0-afa8-44cc-97ed-66911dd065f0-0b3b4fba-9868-4069-962f-bc9938a1c390-child/f88e70ea-67b1-4e5c-8d83-1b0369c99504/action-modal-claude-agent-f88e70ea-67b1-4e5c-8d83-1b0369c99504-1787883716771/output.json
83882f70-34de-4397-8d3d-0773b35e7494,2026-08-28T02:18:04.629,true,68302,3367,false,ff0562e5-a720-4987-8e40-e1f7655cedb3,10525,5be4adcc-7d49-40ab-b5e7-35669acd65fb/83882f70-34de-4397-8d3d-0773b35e7494/1787883373074_08.27_15_N-1.xlsx,0be99796-81e2-4726-8137-92ee8bce0ae4,22321,5be4adcc-7d49-40ab-b5e7-35669acd65fb/83882f70-34de-4397-8d3d-0773b35e7494/1787883377719_08.27_15.xlsx,data-compass/compass-83882f70-34de-4397-8d3d-0773b35e7494-4459570e-39eb-4557-bb88-ef9268029bd6-child/d2b8577a-0b5f-41e9-8aa4-601f0b89a9cd/action-modal-claude-agent-d2b8577a-0b5f-41e9-8aa4-601f0b89a9cd-1787883417815/output.json
e9f57400-ae27-4aee-b606-d01ff4c80182,2026-08-28T02:13:27.155,true,88975,3911,false,20cd225d-910c-43e1-b70c-46a2d165dd67,18654,5be4adcc-7d49-40ab-b5e7-35669acd65fb/e9f57400-ae27-4aee-b606-d01ff4c80182/1787883102940_08.27_18_N-1.xlsx,ca53bdc6-bbdc-47d4-a41a-9739e1f044a0,31278,f32c56cb-f4ef-4bc3-bf18-2f0c5e5f5e80/e9f57400-ae27-4aee-b606-d01ff4c80182/1788233806097_08.27_18.xlsx,data-compass/compass-e9f57400-ae27-4aee-b606-d01ff4c80182-7eb98e01-da8c-4047-bf5a-120881e97772-child/1068711c-360d-49b6-9934-fe58ca57486a/action-modal-claude-agent-1068711c-360d-49b6-9934-fe58ca57486a-1787883134481/output.json
445c7c51-337b-48a3-937a-b05cbb51c747,2026-08-28T02:10:48.028,true,315884,8166,false,ef7f7946-5e57-4ce2-a07b-149beab553d2,223311,5be4adcc-7d49-40ab-b5e7-35669acd65fb/445c7c51-337b-48a3-937a-b05cbb51c747/1787882974682_08.26_137_N-1.xlsx,064e2a33-fcd9-4af1-bc5f-9be415247a24,240381,5be4adcc-7d49-40ab-b5e7-35669acd65fb/445c7c51-337b-48a3-937a-b05cbb51c747/1787882969956_08.26_137.xlsx,data-compass/compass-445c7c51-337b-48a3-937a-b05cbb51c747-ecb15823-6d5d-44e1-8b8b-352a240ed913-child/471625df-9490-477d-9a48-caaddff68107/action-modal-claude-agent-471625df-9490-477d-9a48-caaddff68107-1788145455764/output.json
a4f96559-8268-4a96-8184-b664bf142d27,2026-08-28T02:09:39.086,true,382236,6943,false,db4876cc-9c89-40ed-bcb6-8344143abb44,42341,5be4adcc-7d49-40ab-b5e7-35669acd65fb/a4f96559-8268-4a96-8184-b664bf142d27/1787882554021_08.26_168_N-1.xlsx,9eae4bae-5acc-47cf-94c5-e87d8a607a51,3567997,5be4adcc-7d49-40ab-b5e7-35669acd65fb/a4f96559-8268-4a96-8184-b664bf142d27/1787882645223_08.26_168.xlsx,data-compass/compass-a4f96559-8268-4a96-8184-b664bf142d27-b3ef91b9-6a28-4a4f-abf5-1e8b17a5b204-child/4502d8ed-c12b-4d29-91b2-72dff34ed5e0/action-modal-claude-agent-4502d8ed-c12b-4d29-91b2-72dff34ed5e0-1787882720964/output.json
3ce3ef8c-58a1-446b-a770-2683ef80ed0c,2026-08-28T01:55:56.969,true,765711,13928,false,d152ada8-51d8-4fa3-b0ac-c85d960775e1,1007364,2a76641b-0722-4180-bbb8-69fce424cba9/3ce3ef8c-58a1-446b-a770-2683ef80ed0c/1787881737265_08.27_85_N-4.xlsx,8025e401-0960-4864-9e42-1fb1b1077d25,1212258,2a76641b-0722-4180-bbb8-69fce424cba9/3ce3ef8c-58a1-446b-a770-2683ef80ed0c/1787881667272_08.27_85_N-3.xlsx,data-compass/compass-3ce3ef8c-58a1-446b-a770-2683ef80ed0c-32f190ea-e3b4-4bf1-9341-eb5779b3feb0-child/9edb7240-666b-4e9b-83fc-2392444eba6c/action-modal-claude-agent-9edb7240-666b-4e9b-83fc-2392444eba6c-1787881860699/output.json
066b48fc-9afb-4fdb-b2f6-5bdf4a9a22e8,2026-08-28T01:54:34.986,true,788658,16704,false,6acee8e1-33d8-4012-a68d-79e441147d71,1340020,2a76641b-0722-4180-bbb8-69fce424cba9/066b48fc-9afb-4fdb-b2f6-5bdf4a9a22e8/1787880772800_08.27_85_N-2.xlsx,ce57dbb2-5ef7-48f1-95c9-58bcede4c485,1386114,2a76641b-0722-4180-bbb8-69fce424cba9/066b48fc-9afb-4fdb-b2f6-5bdf4a9a22e8/1787880626942_08.27_85_N-1.xlsx,data-compass/compass-066b48fc-9afb-4fdb-b2f6-5bdf4a9a22e8-bbf950ba-5e76-4877-bfec-f41703d70eb2-child/99cb8a26-e7d8-4c1e-ad26-bf974494838b/action-modal-claude-agent-99cb8a26-e7d8-4c1e-ad26-bf974494838b-1787881095703/output.json
6ab8838d-4d23-46f9-a7f8-8878bcb71d78,2026-08-28T01:25:42.534,true,321133,6530,false,30b981ad-f8da-4250-a765-48599bddf23d,52813,02b51557-4abf-4c98-aecf-d7184e229dc1/6ab8838d-4d23-46f9-a7f8-8878bcb71d78/1788239368507_LG_Regress_Model_N-3.xlsx,0df1f251-133d-4e70-8b6a-10e1cc112489,82628,02b51557-4abf-4c98-aecf-d7184e229dc1/6ab8838d-4d23-46f9-a7f8-8878bcb71d78/1788239375294_LG_Regress_Model_N-2.xlsx,data-compass/compass-6ab8838d-4d23-46f9-a7f8-8878bcb71d78-8f73de70-8c74-42b5-a8c2-fb151688d470-child/ee249833-1d54-4829-afa0-fba29464a027/action-modal-claude-agent-ee249833-1d54-4829-afa0-fba29464a027-1787880240059/output.json
f6c3aede-059c-4f95-abc6-6187dc0aee6a,2026-08-28T01:17:43.632,true,65532,3907,false,eb0689bb-ac29-40f9-b8c7-d687bf393385,82824,eacf51a2-4e8c-475a-b67c-e83bb8e74d20/f6c3aede-059c-4f95-abc6-6187dc0aee6a/1788237717527_LG_Regress_Model_N-2.xlsx,080db816-3d27-48f3-b4ea-5adf1ddd8fb9,96903,eacf51a2-4e8c-475a-b67c-e83bb8e74d20/f6c3aede-059c-4f95-abc6-6187dc0aee6a/1788237659369_LG_Regress_Model_N-1.xlsx,data-compass/compass-f6c3aede-059c-4f95-abc6-6187dc0aee6a-9274765a-93e8-45a5-a426-18d966d16e40-child/228d85e7-64dc-4509-817e-90f1a333b45a/action-modal-claude-agent-228d85e7-64dc-4509-817e-90f1a333b45a-1787879794892/output.json
d0906a09-4cf9-4f3b-9830-4892c503ef01,2026-08-28T01:11:40.881,true,136811,5785,false,98132790-38dc-4a06-b575-426d5d4b4499,97002,2a76641b-0722-4180-bbb8-69fce424cba9/d0906a09-4cf9-4f3b-9830-4892c503ef01/1787878294658_LG_Regress_Model_N-1.xlsx,b19d312d-d6b7-43fe-9d11-c34de0f5091e,134017,3f6e8cf1-a9e1-48de-8d1d-b11ba23cf3a7/d0906a09-4cf9-4f3b-9830-4892c503ef01/1788241658099_LG_Regress_Model_N_WB.xlsx,data-compass/compass-d0906a09-4cf9-4f3b-9830-4892c503ef01-dd98eac3-f758-496d-89a8-4df9876caf73-child/db8920da-147a-4f82-966d-c6fc5f42a49f/action-modal-claude-agent-db8920da-147a-4f82-966d-c6fc5f42a49f-1787878928613/output.json
d273712f-abea-4b34-96e1-95f1a567bef8,2026-08-28T01:07:21.998,true,295567,9320,false,8f00ba1b-f254-481a-b20e-83b14db4a6c2,1386114,2a76641b-0722-4180-bbb8-69fce424cba9/d273712f-abea-4b34-96e1-95f1a567bef8/1787877152443_08.27_85_N-1.xlsx,210d3b02-080d-480b-882e-a092c9e3836f,1399507,4867db82-26a6-4cbc-b94a-bdd3d589d077/d273712f-abea-4b34-96e1-95f1a567bef8/1788276340998_08.27_85_N_Updated.xlsx,data-compass/compass-d273712f-abea-4b34-96e1-95f1a567bef8-329e2d87-52e6-442d-9758-7ee894f3e5bb-child/abd0c6f5-0ab9-4d83-b4c4-14ddcb9ae379/action-modal-claude-agent-abd0c6f5-0ab9-4d83-b4c4-14ddcb9ae379-1787878762478/output.json
45ca9d59-ddbd-4e46-b5e2-d76720701294,2026-08-27T23:47:02.359,true,85056,6204,false,a1e7b60e-a04b-4cd5-96bd-f157d51bf054,59255,f90ee89c-607d-43e9-80fb-9123757610a8/45ca9d59-ddbd-4e46-b5e2-d76720701294/1787874263225_08.26_68_N-1.xlsx,18b08dca-ce22-433e-b0cc-7e01d5dd8649,77780,f90ee89c-607d-43e9-80fb-9123757610a8/45ca9d59-ddbd-4e46-b5e2-d76720701294/1787874268118_08.26_68.xlsx,data-compass/compass-45ca9d59-ddbd-4e46-b5e2-d76720701294-9523aa99-a11d-49c7-a1ab-b8e4d2b0719f-child/861e6f88-d365-4d2b-9ed2-7df0aba321ec/action-modal-claude-agent-861e6f88-d365-4d2b-9ed2-7df0aba321ec-1787874309468/output.json
78503d94-bad1-4349-b300-bd98c7fbed8c,2026-08-27T23:45:48.305,true,138566,5346,false,6cf8546e-e066-4e09-8594-78ff984ea427,117310,2a76641b-0722-4180-bbb8-69fce424cba9/78503d94-bad1-4349-b300-bd98c7fbed8c/1787874185199_08.27_22_N-1.xlsx,a1576a40-1ac9-4dce-b0ca-4dfab4d66e5a,36003,2a76641b-0722-4180-bbb8-69fce424cba9/78503d94-bad1-4349-b300-bd98c7fbed8c/1787870916657_08.27_22_N.xlsx,data-compass/compass-78503d94-bad1-4349-b300-bd98c7fbed8c-dbb60ae8-856c-4e88-9754-e8ae25e06e41-child/b6b18b13-1deb-42cd-bad6-215f0d053e94/action-modal-claude-agent-b6b18b13-1deb-42cd-bad6-215f0d053e94-1787874253707/output.json
c69a7de2-1418-494b-a67a-4642810eff9a,2026-08-27T22:30:04.304,true,139028,2995,false,068e9b5a-89a3-4e09-baed-476e682ddfdc,32336,2a76641b-0722-4180-bbb8-69fce424cba9/c69a7de2-1418-494b-a67a-4642810eff9a/1787867319661_08.27_20_N-4.xlsx,675b90ef-a51e-441b-97e7-b4483fc99cf0,49498,2a76641b-0722-4180-bbb8-69fce424cba9/c69a7de2-1418-494b-a67a-4642810eff9a/1787867219488_08.27_20_N-3.xlsx,data-compass/compass-c69a7de2-1418-494b-a67a-4642810eff9a-eacec0de-17bc-40be-8663-672859e2a576-child/5133c344-5fa5-40bb-b105-63bdb4d58bcc/action-modal-claude-agent-5133c344-5fa5-40bb-b105-63bdb4d58bcc-1787869742910/output.json
2a958008-c100-4ebc-901b-7bd2753d7efb,2026-08-27T21:49:23.069,true,60858,3974,false,5daee6e9-a89b-44ce-829c-7339312b6b80,1168718,2db5ebc3-d01b-459e-83ef-2a5edbf0728f/2a958008-c100-4ebc-901b-7bd2753d7efb/1787867096710_08.27_34-N-1.xlsx,75ff1b45-cd36-4cce-af36-db10a354f56a,1176136,4867db82-26a6-4cbc-b94a-bdd3d589d077/2a958008-c100-4ebc-901b-7bd2753d7efb/1788231779740_08.27_34-N-0_Updated.xlsx,data-compass/compass-2a958008-c100-4ebc-901b-7bd2753d7efb-134fc382-ff6e-4f17-b1ed-96071c53966d-child/2fa81b46-bb46-4449-9fe2-6db41da18d6c/action-modal-claude-agent-2fa81b46-bb46-4449-9fe2-6db41da18d6c-1787867152783/output.json
aa967a8a-0777-489b-a04f-8ac0b881c227,2026-08-27T21:49:10.484,true,749333,4724,false,e1c71622-535b-4057-8d72-33de5e23b300,49498,2a76641b-0722-4180-bbb8-69fce424cba9/aa967a8a-0777-489b-a04f-8ac0b881c227/1787867104667_08.27_20_N-3.xlsx,48af972f-ecc9-4b87-a3ba-85df876f5f98,4392742,2a76641b-0722-4180-bbb8-69fce424cba9/aa967a8a-0777-489b-a04f-8ac0b881c227/1787866907748_08.27_20_N-2.xlsx,data-compass/compass-aa967a8a-0777-489b-a04f-8ac0b881c227-31ce7b1a-550d-46b5-bd16-45156d27c8e5-child/ba17f0fd-c73b-4b96-9b13-b9c4921410cf/action-modal-claude-agent-ba17f0fd-c73b-4b96-9b13-b9c4921410cf-1787867183082/output.json
aaeff404-12f5-4fbf-9e17-7b7cf3801681,2026-08-27T21:47:24.597,true,249566,8770,false,2215d52a-b8a9-44f7-aac3-cf0c4c7b313a,429076,f90ee89c-607d-43e9-80fb-9123757610a8/aaeff404-12f5-4fbf-9e17-7b7cf3801681/1787867057385_08.26_129_N-5.xlsx,733c2602-eb99-4106-8d39-a03a87a9f848,471336,f90ee89c-607d-43e9-80fb-9123757610a8/aaeff404-12f5-4fbf-9e17-7b7cf3801681/1787867059566_08.26_129_N-4.xlsx,data-compass/compass-aaeff404-12f5-4fbf-9e17-7b7cf3801681-f7e750c2-742e-49cb-90d6-1a3f0be0e98c-child/f8d4ab1d-d9a7-4ac7-b2d8-aa8dc7d5e9d0/action-modal-claude-agent-f8d4ab1d-d9a7-4ac7-b2d8-aa8dc7d5e9d0-1787867085378/output.json
e48f3357-9d6d-443d-a9be-308b3c164898,2026-08-27T21:47:07.827,true,520648,14288,false,d2c63287-fc2c-4d38-ae09-39c90e090317,471336,f90ee89c-607d-43e9-80fb-9123757610a8/e48f3357-9d6d-443d-a9be-308b3c164898/1787867004954_08.26_129_N-4.xlsx,2b7ebc93-e063-4570-ba0f-96bbc7b5d60a,486025,f90ee89c-607d-43e9-80fb-9123757610a8/e48f3357-9d6d-443d-a9be-308b3c164898/1787866925522_08.26_129_N-3.xlsx,data-compass/compass-e48f3357-9d6d-443d-a9be-308b3c164898-33f1691b-11af-4e58-925d-9748a0ac268d-child/ee779be8-7a86-435c-9e6a-7b350f367e97/action-modal-claude-agent-ee779be8-7a86-435c-9e6a-7b350f367e97-1788145456033/output.json
1cd784f8-a74b-48c1-af75-f89e67dc9474,2026-08-27T21:45:58.9,true,764085,12695,false,d1096cf0-1701-4926-a3aa-088c25fe06c8,486025,f90ee89c-607d-43e9-80fb-9123757610a8/1cd784f8-a74b-48c1-af75-f89e67dc9474/1787866865980_08.26_129_N-3.xlsx,f1e62773-f91c-446b-8535-14ec6ff59e01,496984,10ac7636-b8ba-4f16-8e0b-c26d758a6574/1cd784f8-a74b-48c1-af75-f89e67dc9474/1788233847834_08.26_129_N-2.xlsx,data-compass/compass-1cd784f8-a74b-48c1-af75-f89e67dc9474-32a5af4f-156e-4eab-944e-e75f7c5b1766-child/481d7411-a8b1-4665-8d09-24b77fe20f36/action-modal-claude-agent-481d7411-a8b1-4665-8d09-24b77fe20f36-1787866900292/output.json
4babbd70-b1c5-4aa1-b42b-250d23a60e82,2026-08-27T21:45:16.182,true,224900,8910,false,8f6428c2-0d5a-4c7a-871f-d70dc838e753,497515,f90ee89c-607d-43e9-80fb-9123757610a8/4babbd70-b1c5-4aa1-b42b-250d23a60e82/1787866816476_08.26_129_N-2.xlsx,247c28fb-d167-4d62-878c-4127df61a2c9,518692,3e57469d-9a40-4b4e-b0e2-28968aab65bf/4babbd70-b1c5-4aa1-b42b-250d23a60e82/1788233062895_08.26_129_N-1.xlsx,data-compass/compass-4babbd70-b1c5-4aa1-b42b-250d23a60e82-6e448c2d-03dc-466b-8de5-c7c0e2fdbd16-child/37c240c3-643d-4008-9594-8f635236a708/action-modal-claude-agent-37c240c3-643d-4008-9594-8f635236a708-1787866860752/output.json
